,reference,sample,stratigraphic unit,lithology,trace element (ppm),cs_ppm,rb_ppm,ba_ppm,th_ppm,u_ppm,nb_ppm,ta_ppm,la_ppm,ce_ppm,pb_ppm,pr_ppm,sr_ppm,nd_ppm,zr_ppm,hf_ppm,sm_ppm,eu_ppm,ti_ppm,tb_ppm,y_ppm,tm_ppm,yb_ppm,gd_ppm,dy_ppm,ho_ppm,er_ppm,lu_ppm,major oxide (wt%),sio2,p2o5,tio2,al2o3,cao,na2o,k2o,fe2o3,feo,fe2o3t,feot,mno,mgo,"isotopic data (nd, sr and pb)",εnd,143nd/144ndi,206pb/204pbi,207pb/204pbi,208pb/204pbi,87sr/86sri,co_ppm,age,longitude,latitude
229,Nivea et al. (2006): Colombia,AN1426,Quebradagrande,Basalt,,,6.8,143.1,1.1,,0.9,,2.9,10.7,3.3,,189.3,6.3,27.7,,,,,,12.4,,,,,,,,,48.25,0.08,0.74,18.42,9.79,1.02,0.35,,,,,0.19,7.97,,,,,,,,,125.46666666666665,-75.53653703703704,4.999731481481481
230,Nivea et al. (2006): Colombia,AN1409,Quebradagrande,Basalt,,,11.6,1658.7,1.8,,1.3,,6,16.4,2.6,,125.7,11.8,67.8,,,,,,29,,,,,,,,,57.64,0.14,0.96,16,2.07,4.08,1.46,,,,,0.18,5.22,,,,,,,,,125.46666666666665,-75.53653703703704,4.999731481481481
231,Nivea et al. (2006): Colombia,AN1414,Quebradagrande,Basalt,,,12.2,175.8,1.9,,4.7,,5.7,15.1,6.1,,242.5,10.7,71.8,,,,,,24,,,,,,,,,61.72,0.16,0.82,16.53,6.06,3.26,0.7,,,,,0.18,2.77,,,,,,,,,125.46666666666665,-75.53653703703704,4.999731481481481
232,Nivea et al. (2006): Colombia,AN1412,Quebradagrande,Basalt,,,5.2,199.2,0.8,,2,,2.6,9.3,0.8,,445.3,10.7,72.6,,,,,,23.2,,,,,,,,,52.04,0.14,1.03,15.67,9.73,2.01,0.39,,,,,0.13,10.54,,,,,,,,,125.46666666666665,-75.53653703703704,4.999731481481481
233,Nivea et al. (2006): Colombia,AN1416,Quebradagrande,Basalt,,,15.1,443.3,1,,1.4,,3.6,11.7,6.6,,325.7,9.3,64.3,,,,,,26.7,,,,,,,,,54.11,0.12,0.85,18.13,9.15,2.49,0.81,,,,,0.21,4.02,,,,,,,,,125.46666666666665,-75.53653703703704,4.999731481481481
234,Rodriguez and Zapata (2013): Colombia,GR049R,Quebradagrande,Tuff,,0.8,4,125,0.7,0.3,1.9,0.1,4,8.9,1.9,1.43,162.1,7.4,36.2,1.5,2,0.76,,,18.2,0.32,,2.62,2.9,0.67,1.86,0.27,,51.96,0.1,0.7,17.1,9.5,2.1,0.2,8.93,,,,0.1,4.5,,,,,,,,27,125.46666666666665,-75.53653703703704,4.999731481481481
235,Rodriguez and Zapata (2013): Colombia,JD066R,Quebradagrande,Diabase,,0,2.1,155,1.3,0.4,0.7,,5.7,13.3,0.2,2.04,323.5,9.5,34.8,1.2,2.6,0.88,,,15.8,0.26,,3.01,2.9,0.58,1.84,0.21,,46.08,0.1,0.8,18.2,12,1.8,0.1,10.97,,,,0.2,6.9,,,,,,,,40.2,125.46666666666665,-75.53653703703704,4.999731481481481
236,Rodriguez and Zapata (2013): Colombia,JM055R,Quebradagrande,Tuff,,0.5,19.8,504,0.5,0.2,0,,3.6,7.7,0.4,1.3,229.9,6.7,22.2,0.8,2.1,0.8,,,13.2,0.21,,2.36,2.27,0.47,1.38,0.19,,44.89,0.1,0.9,16.96,6.8,1.8,1.3,13.51,,,,0.2,9,,,,,,,,40.3,125.46666666666665,-75.53653703703704,4.999731481481481
237,Rodriguez and Zapata (2013): Colombia,JM082R,Quebradagrande,Basalt,,0.9,11,334,0.8,1,0.6,,4.9,9.8,2.4,1.57,349.6,8.3,29,0.9,2.2,0.85,,,17.6,0.26,,3.11,2.8,0.66,2,0.25,,43.82,0.2,0.9,18.78,7.2,2.7,0.6,13.45,,,,0.1,7.2,,,,,,,,40.5,125.46666666666665,-75.53653703703704,4.999731481481481
238,Rodriguez and Zapata (2013): Colombia,MR080R,Quebradagrande,,,0.3,4.5,388,1.1,0.5,0.9,,4.8,11.2,2.5,1.62,149.4,8.1,25.7,1,2.4,0.86,,,16.1,0.25,,2.87,2.75,0.58,1.87,0.24,,40.59,0.1,0.9,12.96,16,4.2,0.4,11.35,,,,0.3,3.8,,,,,,,,29.4,125.46666666666665,-75.53653703703704,4.999731481481481
239,Rodriguez and Zapata (2013): Colombia,VR098R,Quebradagrande,Basalt,,0.3,3.6,152,0.9,0.2,1.5,,3.7,9.1,1.2,1.34,194.2,6.6,35.8,1.3,1.8,0.69,,,18.7,0.3,,2.44,2.86,0.66,2,0.27,,54.29,0.1,0.7,16.35,8.7,2.8,0.3,8.85,,,,0.1,5,,,,,,,,23.9,125.46666666666665,-75.53653703703704,4.999731481481481
240,Litherland et al. (1994): Ecuador,CR6K,Azafrán,Granitoid,,,52,1385,0,,8,,12,41,13,,955,,159,,,,3656.0282977524575,,73,,,,,,,,,57.3,0.32,0.61,20.07,5.94,4.75,2.14,2.08,3.86,,,0.16,1.79,,,,,,,,,142.1,-78.16194444444444,-1.2436111111111112
241,Litherland et al. (1994): Ecuador,CR8A,Azafrán,Granitoid,,,103,747,9,,12,,5,8,13,,90,,95,,,,719.2186815250735,,10,,,,,,,,,76.04,0.04,0.12,13.09,0.83,3.93,4.36,0.67,0.47,,,0.09,0.06,,,,,,,,,142.1,-78.16194444444444,-1.2436111111111112
242,Litherland et al. (1994): Ecuador,CR8B,Azafrán,Granitoid,,,130,457,13,,14,,1,7,13,,78,,81,,,,779.1535716521631,,14,,,,,,,,,76.37,0.04,0.13,13.02,0.82,3.85,4.46,0.43,0.53,,,0.08,0.08,,,,,,,,,142.1,-78.16194444444444,-1.2436111111111112
243,Litherland et al. (1994): Ecuador,CR8D,Azafrán,Granitoid,,,110,571,11,,13,,5,18,14,,80,,79,,,,719.2186815250735,,1,,,,,,,,,76.52,0.04,0.12,12.87,0.52,4.02,4.31,0.56,0.47,,,0.08,0.1,,,,,,,,,142.1,-78.16194444444444,-1.2436111111111112
244,Litherland et al. (1994): Ecuador,CR8E,Azafrán,Granitoid,,,112,675,11,,12,,16,29,11,,78,,91,,,,659.2837913979841,,7,,,,,,,,,76.33,0.04,0.11,13,0.75,3.96,4.42,0.54,0.53,,,0.1,0.07,,,,,,,,,142.1,-78.16194444444444,-1.2436111111111112
245,Litherland et al. (1994): Ecuador,CR8F,Azafrán,Granitoid,,,114,638,15,,17,,8,12,11,,74,,98,,,,659.2837913979841,,0,,,,,,,,,76.2,0.04,0.11,12.97,0.73,3.96,4.42,0.52,0.53,,,0.1,0.03,,,,,,,,,142.1,-78.16194444444444,-1.2436111111111112
246,Litherland et al. (1994): Ecuador,CR8H,Azafrán,Granitoid,,,109,746,11,,14,,11,21,18,,63,,99,,,,479.47912101671574,,4,,,,,,,,,75.88,0.04,0.08,13.16,0.54,4.34,4.29,0.62,0.44,,,0.11,0.03,,,,,,,,,142.1,-78.16194444444444,-1.2436111111111112
247,Cochrane (2013): Ecuador,09RC57,Azafrán,Granitoid,,0.64,101.02,844.43,11.64,3.63,11.61,1.18,29.3,46.19,15.08,4.56,65.85,14.56,102.12,3.02,2.94,0.25,419.54423088962636,1.85,14.43,0.26,1.98,1.88,1.85,0.44,1.42,0.28,,75.34,0.02,0.07,13.5,0.61,4.08,4.38,0.97,,,,0.09,0.04,,5.04,,,,,,0.49,142.1,-78.16638888888889,-1.2436111111111112
248,Cochrane (2013): Ecuador,09RC59,Azafrán,Granitoid,,0.71,101.2,635.21,13.12,3.86,11.9,1.27,26.22,38.62,7.91,3.67,103.62,12.38,81.72,2.74,2.18,0.21,719.2186815250735,1.8,11.52,0.2,1.44,1.25,1.8,0.36,1.14,0.24,,76.06,0.03,0.12,13.1,0.74,3.55,4.61,0.83,,,,0.06,0.11,,4.61,,,,,,0.65,142.1,-78.1575,-1.2436111111111112
249,Cochrane (2013): Ecuador,11RC24,Upano,Ignimbrite,,,42.8,545,3, ,2.5,,8,19,125,,542,17,63,3,,,4075.572528642084,,15.9,,,,,,,,,52.13,0.12,0.68,17.71,10.29,3.51,0.88,7.86,,,,0.25,5.5,,,,,,,,25,121.0,-78.69416666666667,-3.2483333333333335
250,Cochrane (2013): Ecuador,11RC13,Upano,Greenschist,,,148.8,332, , ,7.8,,5,13,3,,116,17,81, ,,,5753.749452200588,,14.3,,,,,,,,,52.79,0.19,0.96,16.93,6.49,3.1,3.09,6.87,,,,0.16,1.98,,,,,,,,,121.0,-78.69416666666667,-3.2483333333333335
251,Cochrane (2013): Ecuador,11RC25,Upano,Amphibolite,,,85.7,1497,3, ,6.5,,12,42,34,,251,14,115,1,,,5454.075001565142,,23.9,,,,,,,,,55.26,0.13894968490547166,0.91,18.12,8.416380914274283,3.9501410423126937,2.8286185855756725,6.98,,,,0.24,2.36,,,,,,,,21,121.0,-78.69416666666667,-3.2483333333333335
252,Litherland et al. (1994): Ecuador,CR16D,Zamora,Granitoid,,,85,118,38,,8,,25,41,7,,48,,136,,,,419.54423088962636,,19,,,,,,,,,78.5,0.01,0.07,12.32,0.35,5.31,2.49,0.53,0.2,,,0.04,0.01,,,,,,,,,156.0,-78.6042361111111,-3.5927777777777776
253,Litherland et al. (1994): Ecuador,CR16E,Zamora,Granitoid,,,46,781,6,,5,,7,11,6,,250,,89,,,,2577.200275464847,,19,,,,,,,,,65.79,0.1,0.43,15.26,4.23,4.07,1.81,2.42,2.32,,,0.11,1.69,,,,,,,,,156.0,-78.6042361111111,-3.5927777777777776
254,Litherland et al. (1994): Ecuador,CR16F,Zamora,Granitoid,,,51,722,6,,5,,4,23,5,,242,,99,,,,2337.4607149564895,,17,,,,,,,,,67.36,0.1,0.39,15.28,4.07,3.99,1.95,2.08,2.05,,,0.1,1.39,,,,,,,,,156.0,-78.6042361111111,-3.5927777777777776
255,Litherland et al. (1994): Ecuador,CR16G,Zamora,Granitoid,,,13,173,2,,4,,3,11,9,,374,,40,,,,6053.423902836036,,16,,,,,,,,,50.6,0.11,1.01,19.14,9.2,3.82,0.056,4.66,4.58,,,0.13,4,,,,,,,,,156.0,-78.6042361111111,-3.5927777777777776
256,Litherland et al. (1994): Ecuador,CR16H,Zamora,Granitoid,,,24,307,0,,5,,3,16,5,,270,,71,,,,4075.572528642084,,24,,,,,,,,,54.7,0.12,0.68,17.41,8.09,3.37,0.96,3.08,4.63,,,0.13,4.9,,,,,,,,,156.0,-78.6042361111111,-3.5927777777777776
257,Litherland et al. (1994): Ecuador,CR21A,Zamora,Granitoid,,,66,583,6,,6,,10,16,7,,392,,92,,,,2457.3304952106682,,17,,,,,,,,,65.22,0.15,0.41,16.53,4.82,3.78,2.18,2.03,2.14,,,0.09,1.52,,,,,,,,,156.0,-78.6042361111111,-3.5927777777777776
258,Litherland et al. (1994): Ecuador,CR21B,Zamora,Granitoid,,,70,842,8,,6,,6,6,6,,368,,93,,,,2637.1351655919366,,16,,,,,,,,,65.09,0.14,0.44,16.05,4.24,3.88,2.44,2.03,2.24,,,0.08,1.57,,,,,,,,,156.0,-78.6042361111111,-3.5927777777777776
259,Litherland et al. (1994): Ecuador,CR21D,Zamora,Granitoid,,,63,595,0,,7,,1,3,10,,431,,91,,,,3775.8980780066363,,29,,,,,,,,,53.94,0.2,0.63,18.59,7.07,4.24,1.54,3.1,4.73,,,0.2,3.93,,,,,,,,,156.0,-78.6042361111111,-3.5927777777777776
260,Litherland et al. (1994): Ecuador,CR21F,Zamora,Granitoid,,,98,1133,7,,7,,7,14,13,,339,,90,,,,2517.2653853377574,,18,,,,,,,,,64.97,0.13,0.42,16.19,2.71,4.08,3.12,1.85,2.18,,,0.12,1.76,,,,,,,,,156.0,-78.6042361111111,-3.5927777777777776
261,Litherland et al. (1994): Ecuador,CR5A,Abitagua,Granitoid,,,163,144,17,,10,,2,29,18,,24,,71,,,,359.60934076253676,,18,,,,,,,,,77.65,0.03,0.06,12.65,0.38,3.87,4.47,0.47,0.29,,,0.08,0.01,,,,,,,,,172.26666666666665,-77.69666666666667,-0.6758333333333333
262,Litherland et al. (1994): Ecuador,CR5C,Abitagua,Granitoid,,,161,173,14,,10,,19,40,18,,27,,71,,,,359.60934076253676,,18,,,,,,,,,77.57,0.03,0.06,12.53,0.39,3.8,4.41,0.62,0.28,,,0.08,0.01,,,,,,,,,172.26666666666665,-77.69666666666667,-0.6758333333333333
263,Litherland et al. (1994): Ecuador,CR5D,Abitagua,Granitoid,,,87,1515,4,,5,,10,10,10,,261,,111,,,,1378.5024729230577,,11,,,,,,,,,73.28,0.09,0.23,14.12,1.62,3.82,3.69,0.88,0.93,,,0.05,0.33,,,,,,,,,172.26666666666665,-77.69666666666667,-0.6758333333333333
264,Litherland et al. (1994): Ecuador,CR5F,Abitagua,Granitoid,,,66,1342,3,,5,,7,12,10,,425,,141,,,,2097.7211544481315,,12,,,,,,,,,68.64,0.14,0.35,16.1,3.02,4.73,2.63,1.25,1.6,,,0.09,0.75,,,,,,,,,172.26666666666665,-77.69666666666667,-0.6758333333333333
265,Litherland et al. (1994): Ecuador,CR5I,Abitagua,Granitoid,,,154,143,19,,8,,31,58,20,,55,,93,,,,419.54423088962636,,21,,,,,,,,,76.97,0.03,0.07,12.65,0.62,3.95,4.44,0.49,0.33,,,0.03,0.01,,,,,,,,,172.26666666666665,-77.69666666666667,-0.6758333333333333
266,Litherland et al. (1994): Ecuador,CR6B,Abitagua,Granitoid,,,134,1218,5,,11,,27,38,20,,432,,207,,,,3236.4840668628312,,22,,,,,,,,,65.4,0.19,0.54,16.41,3.23,3.51,5.08,1.39,2.32,,,0.09,1.17,,,,,,,,,172.26666666666665,-77.69666666666667,-0.6758333333333333
267,Litherland et al. (1994): Ecuador,CR6E,Abitagua,Granitoid,,,166,407,16,,10,,28,58,15,,108,,140,,,,839.0884617792527,,28,,,,,,,,,74.71,0.05,0.14,13.39,0.58,3.94,4.66,0.81,0.92,,,0.07,0.17,,,,,,,,,172.26666666666665,-77.69666666666667,-0.6758333333333333
268,Litherland et al. (1994): Ecuador,CR6G,Abitagua,Granitoid,,,236,39,30,,16,,40,101,40,,16,,175,,,,779.1535716521631,,44,,,,,,,,,75.57,0.03,0.13,12.65,0.47,3.77,5.07,1.1,0.65,,,0.07,0.1,,,,,,,,,172.26666666666665,-77.69666666666667,-0.6758333333333333
269,Litherland et al. (1994): Ecuador,CR6J,Abitagua,Granitoid,,,242,74,22,,16,,42,80,19,,12,,158,,,,779.1535716521631,,37,,,,,,,,,75.67,0.03,0.13,12.86,0.54,3.84,5.09,0.66,0.72,,,0.05,0.1,,,,,,,,,172.26666666666665,-77.69666666666667,-0.6758333333333333
270,Cochrane (2013): Ecuador and Colombia,09RC22,Abitagua,Granitoid,,2.69,135.61,334.81,11.63,2.98,8.01,0.6,32.59,57.67,12.34,6.03,94.22,21.39,120.8,3.6,4.08,0.39,779.1535716521631,0.48,19.3,0.29266666666666663,2.095,3.16,3.1,0.63,2.05,0.37,,75.67,0.03,0.13,12.68,0.6,3.62,4.19,1.61,,,,0.06,0.2,,1.78,,,,,,1,172.26666666666665,-78.11333333333333,-1.246388888888889
271,Cochrane (2013): Ecuador and Colombia,09RC60,Abitagua,Granitoid,,0.64,44.55,8005.7,2.17,0.83,3.59,0.19,19.25,27.75,10.82,2.59,654.01,8.82,257.11,4.51,1.34,2.12,1198.6978025417893,0.12,4.38,0.08,0.73,0.76,0.64,0.13,0.43,0.11,,62.61,0.09,0.2,19.4,2.75,5.44,3.83,3.14,,,,0.13,0.53,,1.27,,,,,,2.82,172.26666666666665,-77.48083333333334,-0.4091666666666667
272,Cochrane (2013): Ecuador and Colombia,09RC61,Abitagua,Granitoid,,1.09,92.69,1442.54,6.9,1.39,4.32,0.44,20.71,33.16,9.32,3.24,247.12,10.99,101.52,2.64,1.97,0.51,1018.893132160521,0.22,9.56,0.18,1.29,1.4,1.56,0.35,1.01,0.21,,73.88,0.05,0.17,14.14,1.52,3.63,3.7,1.49,,,,0.04,0.17,,1.9,,,,,,1.33,172.26666666666665,-77.49583333333334,-0.3719444444444444
273,Cochrane (2013): Ecuador and Colombia,09RC63,Chinguál,Granitoid,,1.82,59.08,458.5,5.46,3.11,13.65,1.51,20.75,37.47,6.17,4.28,402.6,17.71,139.35,3.4,3.77,0.93,3775.8980780066363,0.49,19.16,0.29,2.26,3.22,2.92,0.65,1.85,0.34,,67.19,0.2,0.63,15.06,3.44,3.61,1.95,4.81,,,,0.1,1.49,,4.24,,,,,,8.91,125.3,-77.29416666666667,0.3808333333333333
274,Cochrane (2013): Ecuador and Colombia,09RC65,Rosa Florida,Granitoid,,3.08,150.03,767.08,19.55,4.72,10.76,0.74,29.1,54.79,14.08,6.13,322.49,24.59,214.34,5.1,4.88,0.96,4555.0516496588,0.65,23.01,0.35,2.4,4.23,4,0.82,2.25,0.34,,61.4,0.16,0.76,15.81,4.63,2.92,4.05,5.62,,,,0.1,2.22,,0.44,,,,,,14.23,182.4,-77.32305555555556,0.2511111111111111
275,Cochrane (2013): Ecuador and Colombia,09RC43,Zamora,Granitoid,,8.74,142.99,375.68,11.32,2.95,10.55,0.92,34.6,67.15,18.93,7.51,126.69,29.18,256.26,6.24,5.63,1.15,2996.7445063544733,0.8,24.44,0.37,2.51,4.65,4.19,0.9,2.39,0.33,,73.12,0.15,0.5,13.95,0.87,2.06,2.76,3.53,,,,0.04,0.97,,3.28,,,,,,7.1,156.0,-79.08027777777778,-4.4
276,Cochrane (2013): Ecuador and Colombia,09RC46,Zamora,Granitoid,,2.34,66.18,620.43,5.48,0.98,2.49,0.19,14.28,23.06,3.98,2.39,341.97,8.94,77.44,2.24,1.51,0.71,2037.786264321042,0.22,8.48,0.14,0.89,1.37,1.24,0.31,0.86,0.15,,64.74,0.09,0.34,17.09,4.28,3.46,2.4,4.04,,,,0.1,1.39,,2.84,,,,,,6.77,156.0,-78.51638888888888,-3.578611111111111
277,Cochrane (2013): Ecuador and Colombia,10RC02,Ibagué,Granitoid,,1.52,125.32,706.84,11.51,2.6,6.86,0.76,26.52,44.6,9.06,4.59,361.32,16.49,113.71,3.18,2.95,0.85,2016.2104291134483,0.35,13.11,0.2,1.39,2.26,2.13,0.46,1.14,0.25,,70.15921347181607,0.08904709085408893,0.33640012100433603,14.554252294040538,2.354800847030352,3.4134718160734097,3.4035776948673995,2.66,,,,0.05,1.1,,1.6,,,,,,4.19,165.07999999999998,-75.12194444444444,4.1775
278,Cochrane (2013): Ecuador and Colombia,10RC05,Ibagué,Granitoid,,0.52,65.78,355.97,2.23,0.87,3.95,0.38,10.6,21.65,5.37,2.71,374.91,12.59,61.13,1.85,2.99,1.01,5547.943925821387,0.55,18.48,0.28,2.01,3.11,3.19,0.71,2,0.31,,52.54607927747115,0.09847466131460111,0.9256618163572504,18.51323632714501,8.380193677872555,3.013324636226794,1.8414761665830408,8.48,,,,0.14,4.2,,,,,,,,21.56,165.07999999999998,-75.2078361111111,4.194613888888889
279,Cochrane (2013): Ecuador and Colombia,10RC06,Ibagué,Granitoid,,0.16,3.8,281.18,0.12,0.17,0.08,0.03,3.95,5.05,8.45,0.45,492.41,1.78,26.83,1.3,0.25,1.09,179.11728834158146,0.03,0.32,0.01,0.01,0,0.01,0.01,0.01,0.01,,68.84579678068411,0.01992354124748491,0.029885311871227366,18.50896981891348,4.7816498993963785,5.0306941649899395,0.3486619718309859,1.37,,,,0,0.08,,0.32,,,,,,0.47,165.07999999999998,-74.58527777777778,4.47
280,Cochrane (2013): Ecuador and Colombia,10RC08,Ibagué,Granitoid,,1.07,60.74,630.09,4.82,0.86,3.07,0.24,17.13,29.25,4.04,3.32,613.26,13.22,136.15,3.47,2.37,0.93,2385.293123409167,0.28,8.71,0.11,0.93,1.96,1.5,0.32,0.84,0.14,,65.67676971725739,0.1293437367556955,0.3979807284790631,16.546048786517044,3.542028483463661,4.09920150333435,2.566975698689957,3.39,,,,0.05,1.57,,3.86,,,,,,8.01,165.07999999999998,-75.16305555555556,4.246666666666667
281,Cochrane (2013): Ecuador and Colombia,10RC10,Ibagué,Granitoid,,1.04,43.95,686.08,4.24,0.87,4.39,0.31,19.12,31.76,3.11,3.18,718.83,12.19,68.89,1.83,1.98,0.89,3415.363109457029,0.24,7.78,0.12,0.82,1.61,1.2,0.29,0.74,0.11,,61.75326370140088,0.10997019600378982,0.5698455611105472,18.67493873955267,5.028637144536934,3.878948731770041,2.3793551499001797,3.96,,,,0.08,2.05,,3.71,,,,,,9.52,165.07999999999998,-75.16916666666667,4.241944444444444
282,Cochrane (2013): Ecuador and Colombia,10RC78,Segovia,Granitoid,,1.21,62.8,645.21,4.13,1.14,6.27,0.44,23.43,44.68,11.89,5.24,233.4,20.99,174.98,4.38,4.49,1.17,2978.320658855217,0.69,27.67,0.44,3.26,3.99,4.4,0.99,2.93,0.53,,68.1484347913727,0.1292007659746019,0.49692602297923805,15.036981455351745,3.369158435799234,3.6573755291271923,2.6436464422495467,3.85,,,,0.13,1.15,,-3.69,,,,,,5.58,188.9,-74.3,6.298055555555555
283,Cochrane (2013): Ecuador and Colombia,10RC03,Saldana,Rhyolite,,2.03,81.7,687.48,8.75,2.28,7.5,0.67,22.41,37.01,6.27,3.98,428.39,14.69,137.87,3.65,2.89,0.84,3096.446564855176,0.43,14.39,0.21,1.49,2.44,2.26,0.53,1.38,0.23,,66.07080088763365,0.12672180754488602,0.5166350615291507,15.206616905386323,2.963340730280412,3.7431672382489407,2.8463667540851323,3.41,,,,0.07,1.68,,1.12,,,,,,6.91,166.45,-75.12194444444444,4.1775
284,Cochrane (2013): Ecuador and Colombia,10RC07,Saldana,Rhyolite,,0.34,65.49,583.27,10.81,3.09,8.3,0.85,26.39,46.56,7.2,5.85,111,23.29,168.99,5.43,4.38,0.62,1133.1532428954156,0.59,23.88,0.42,2.96,3.61,4.25,0.88,2.44,0.45,,75.79477832512316,0.039802955665024634,0.18906403940886699,13.095172413793104,0.9851231527093596,3.920591133004926,3.2638423645320196,1.47,,,,0.03,0.19,,4.24,,,,,,1.05,166.45,-74.585,4.47
285,Bustamante et al. (2010): Colombia,CB005,Altamira,Monzogranite,,0.8,105.6,943,14.5,4.1,18,1.1,54.3,98.1,3.9,10.5,664.8,38,216.1,5.9,5.9,1.4,3596.093407625368,0.7,21.7,0.4,2.2,4.8,3.7,0.8,2.2,0.4,,63.5,0.2,0.6,15.6,3.8,3.7,3.9,5,,,,0.1,1.9,,2.32,,,,,,,179.0,-75.75966666666666,2.04025
286,Bustamante et al. (2010): Colombia,CB0007A,Las Minas,Monzodiorite,,0.7,48.6,780,2.7,0.7,6,0.4,21.8,45.7,2.5,5.7,609.8,23.2,120.6,3.5,4.6,1.3,5394.140111438052,0.7,21.3,0.3,2.1,4.3,3.7,0.8,2.1,0.3,,58.1,0.3,0.9,17.2,6,3.7,2.2,7.4,,,,0.1,3,,3.32,,,,,,,187.4,-75.80616666666667,2.24375
287,Bustamante et al. (2010): Colombia,CB0010,Garzón,Granite,,3,56.2,675,13.1,2.1,5.6,0.3,19.7,41.1,1.3,5.1,637.2,22.4,126,3.4,4.2,1.2,5394.140111438052,0.6,17.2,0.3,1.8,3.8,3.1,0.6,1.8,0.3,,56.6,0.3,0.9,17.8,6.5,4.1,1.7,7.6,,,,0.1,3.5,,4.32,,,,,,,173.9,-75.89633333333335,2.4011666666666667
288,Bustamante et al. (2010): Colombia,CB0011,Ibagué,Granodiorite,,1.2,60.7,770,4.1,1.9,8.8,0.4,24.6,51.1,2.8,6.1,1043,25.8,166.9,4.3,4.5,1.4,4794.791210167157,0.5,13.2,0.2,1.2,3.6,2.6,0.5,1.2,0.2,,57.1,0.4,0.8,18.7,4.7,4.9,1.9,6.5,,,,0.1,2.5,,5.32,,,,,,,165.07999999999998,-75.2078361111111,4.194613888888889
293,Van der Lelij (2013): Colombia (Santander Massif),10VDL05,Corcova,Granodiorite,,2.1029999999999998,144.632,1058.4706666666668,22.661666666666665,3.123666666666667,16.436333333333334,1.1713333333333333,78.62866666666666,138.25266666666667,15.862666666666668,14.647333333333334,255.79266666666663,54.00633333333334,340.493,7.805,9.157333333333334,1.7596666666666667,3622.7384663440653,1.1403333333333334,34.631,0.48866666666666664,3.297,7.017,6.212000000000001,1.2683333333333333,3.4933333333333336,0.5233333333333333,,68.37172303382029,0.19817890734440666,0.6044456674004403,15.348956373824295,2.4970542325395235,3.012319391634981,4.221210726435861,3.66,,,,0.09,1.03,,-4.98,,,,,0.7088187277685463,6.38,193.8,-73.01,7.100833333333333
294,Van der Lelij (2013): Colombia (Santander Massif),10VDL22,Pescadero,Granodiorite,,1.525,131.21966666666665,962.732,19.656999999999996,2.653,16.695666666666668,1.3243333333333334,56.697,94.82366666666667,12.011333333333333,9.364333333333333,261.6526666666667,32.13133333333334,229.55066666666667,5.710666666666666,5.258333333333334,0.9486666666666667,2258.612904022913,0.5513333333333333,22.118666666666666,0.324,2.5380000000000003,3.7336666666666667,3.546666666666667,0.7286666666666667,2.1153333333333335,0.38033333333333336,,71.29301450725363,0.11900350175087544,0.3768444222111056,14.657264632316158,1.9437238619309656,3.6196898449224615,4.026285142571285,2.26,,,,0.1,0.72,,-4.44,,,,,0.7082045259486122,3.06,199.1,-72.99083333333333,6.83
295,Van der Lelij (2013): Colombia (Santander Massif),10VDL28,Onzaga,Granodiorite,,0.8423333333333334,139.48566666666667,935.9536666666667,18.308,2.9296666666666664,11.520333333333333,0.9583333333333334,60.50466666666667,104.74866666666667,12.784,10.794666666666666,429.1556666666667,39.26666666666666,216.33033333333333,5.5473333333333334,6.010666666666666,1.373,3651.7207021905447,0.6086666666666667,18.753,0.27,1.8863333333333332,4.305,3.487,0.7166666666666667,1.9086666666666667,0.303,,64.22598460615752,0.20309376249500197,0.609281287485006,15.357756897241103,3.259171331467413,2.9980507796881244,4.052204118352659,4.04,,,,0.08,1.91,,,,,,,,9.98,200.7,-72.81833333333333,6.375277777777777
296,Van der Lelij (2013): Colombia (Santander Massif),10VDL31,Onzaga,Granodiorite,,1.18,113.93900000000001,702.5660000000001,22.607666666666663,6.084333333333333,14.109,1.5383333333333333,59.62133333333333,105.69933333333334,14.469333333333333,11.078000000000001,429.3086666666666,40.31166666666667,196.29166666666666,4.960999999999999,7.161333333333332,1.374666666666667,3014.3915010715928,0.7893333333333334,27.250333333333334,0.38466666666666666,2.7426666666666666,5.295333333333333,4.721,0.9616666666666666,2.6123333333333334,0.38433333333333336,,68.26236992481203,0.1676481203007519,0.5029443609022557,15.009437593984964,2.7415398496240604,3.106421052631579,3.7079819548872184,3.31,,,,0.07,1.48,,,,,,,,6.77,200.7,-72.81888888888888,6.4077777777777785
297,Van der Lelij (2013): Colombia (Santander Massif),10VDL32,Mogotes,Granodiorite,,1.7553333333333334,128.38400000000001,985.7103333333333,18.495333333333335,3.24,13.426333333333334,1.1183333333333334,47.437000000000005,81.08233333333334,14.978666666666667,8.266333333333334,409.7733333333333,29.685,211.24266666666665,5.091333333333334,4.563666666666667,1.102,2555.566936488226,0.4403333333333333,15.916666666666666,0.22899999999999998,1.7723333333333333,3.1523333333333334,2.879,0.5546666666666668,1.6153333333333333,0.2936666666666667,,69.61073248725891,0.15865694014190065,0.426390526631358,15.330226841211152,2.617839512341361,3.4607045068452083,3.9664235035475164,2.67,,,,0.07,0.92,,,,,,,,4.28,198.0,-72.82472222222222,6.422777777777778
